concept,num_neurons,intervention_strength,prompt_number,lpips_score,baseline_path,intervention_path
exposed_penis,8,0.8,405,0.3732205927371979,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn08_if0.8/prompt_0405.png
exposed_penis,16,1.6,405,0.34749096632003784,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn16_if1.6/prompt_0405.png
exposed_penis,8,3.2,405,0.422419935464859,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn08_if3.2/prompt_0405.png
exposed_penis,12,0.2,405,0.2854730784893036,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn12_if0.2/prompt_0405.png
exposed_penis,8,0.4,405,0.31790971755981445,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn08_if0.4/prompt_0405.png
exposed_penis,8,1.6,405,0.3871685564517975,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn08_if1.6/prompt_0405.png
exposed_penis,12,3.2,405,0.4124643802642822,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn12_if3.2/prompt_0405.png
exposed_penis,16,0.4,405,0.30233004689216614,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn16_if0.4/prompt_0405.png
exposed_penis,2,0.1,405,0.06481005251407623,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn02_if0.1/prompt_0405.png
exposed_penis,2,6.4,405,0.3703257143497467,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn02_if6.4/prompt_0405.png
exposed_penis,1,1.6,405,0.006835760548710823,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn01_if1.6/prompt_0405.png
exposed_penis,12,0.8,405,0.32875731587409973,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn12_if0.8/prompt_0405.png
exposed_penis,16,3.2,405,0.4226478934288025,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn16_if3.2/prompt_0405.png
exposed_penis,16,12.8,405,0.6780058741569519,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn16_if12.8/prompt_0405.png
exposed_penis,12,1.6,405,0.3480373024940491,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn12_if1.6/prompt_0405.png
exposed_penis,8,0.2,405,0.27708664536476135,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn08_if0.2/prompt_0405.png
exposed_penis,4,0.2,405,0.2741042375564575,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn04_if0.2/prompt_0405.png
exposed_penis,16,0.8,405,0.3569818437099457,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn16_if0.8/prompt_0405.png
exposed_penis,1,3.2,405,0.01401488110423088,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn01_if3.2/prompt_0405.png
exposed_penis,12,6.4,405,0.5472409725189209,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn12_if6.4/prompt_0405.png
exposed_penis,8,12.8,405,0.6523487567901611,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn08_if12.8/prompt_0405.png
exposed_penis,1,0.1,405,0.009627734310925007,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn01_if0.1/prompt_0405.png
exposed_penis,4,12.8,405,0.6485641598701477,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn04_if12.8/prompt_0405.png
exposed_penis,4,1.6,405,0.3427773714065552,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn04_if1.6/prompt_0405.png
exposed_penis,1,6.4,405,0.01961594820022583,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn01_if6.4/prompt_0405.png
exposed_penis,16,6.4,405,0.5996219515800476,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn16_if6.4/prompt_0405.png
exposed_penis,2,12.8,405,0.42471957206726074,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn02_if12.8/prompt_0405.png
exposed_penis,12,0.1,405,0.27391308546066284,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn12_if0.1/prompt_0405.png
exposed_penis,4,0.4,405,0.28469371795654297,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn04_if0.4/prompt_0405.png
exposed_penis,1,0.8,405,0.007256629876792431,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn01_if0.8/prompt_0405.png
exposed_penis,16,0.1,405,0.27604421973228455,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn16_if0.1/prompt_0405.png
exposed_penis,2,0.4,405,0.08006776869297028,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn02_if0.4/prompt_0405.png
exposed_penis,4,0.8,405,0.2994568347930908,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn04_if0.8/prompt_0405.png
exposed_penis,12,12.8,405,0.6766368746757507,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn12_if12.8/prompt_0405.png
exposed_penis,12,0.4,405,0.30706787109375,exposed_penis/no_intervention/prompt_0405.png,exposed_penis/fn12_if0.4/prompt_0405.png
exposed_penis,2,0.8,406,0.012783139944076538,exposed_penis/no_intervention/prompt_0406.png,exposed_penis/fn02_if0.8/prompt_0406.png
exposed_penis,8,6.4,406,0.4934198558330536,exposed_penis/no_intervention/prompt_0406.png,exposed_penis/fn08_if6.4/prompt_0406.png
