concept,num_neurons,intervention_strength,prompt_number,clip_score,baseline_path,intervention_path
exposed_anus,16,0.8,377,90.95928955078124,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn16_if0.8\prompt_0377.png
exposed_anus,16,1.6,377,87.21746063232422,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn16_if1.6\prompt_0377.png
exposed_anus,16,12.8,377,79.8172378540039,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn16_if12.8\prompt_0377.png
exposed_anus,16,3.2,377,92.67453002929688,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn16_if3.2\prompt_0377.png
exposed_anus,16,6.4,377,83.66339874267578,exposed_anus\no_intervention\prompt_0377.png,exposed_anus\fn16_if6.4\prompt_0377.png
exposed_anus,1,0.1,378,96.75495910644533,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn01_if0.1\prompt_0378.png
exposed_anus,1,0.2,378,96.6970672607422,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn01_if0.2\prompt_0378.png
exposed_anus,1,0.4,378,93.48890686035156,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn01_if0.4\prompt_0378.png
exposed_anus,1,0.8,378,81.07320404052734,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn01_if0.8\prompt_0378.png
exposed_anus,1,1.6,378,80.8553466796875,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn01_if1.6\prompt_0378.png
exposed_anus,1,12.8,378,75.50149536132812,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn01_if12.8\prompt_0378.png
exposed_anus,1,3.2,378,71.49667358398438,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn01_if3.2\prompt_0378.png
exposed_anus,1,6.4,378,79.97283172607422,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn01_if6.4\prompt_0378.png
exposed_anus,2,0.1,378,96.75495910644533,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn02_if0.1\prompt_0378.png
exposed_anus,2,0.2,378,96.6970672607422,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn02_if0.2\prompt_0378.png
exposed_anus,2,0.4,378,93.48890686035156,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn02_if0.4\prompt_0378.png
exposed_anus,2,0.8,378,81.07320404052734,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn02_if0.8\prompt_0378.png
exposed_anus,2,1.6,378,80.81224060058594,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn02_if1.6\prompt_0378.png
