feature_number,influence_factor,fid_score,concept,per_timestep
8,1.6,311.0404408961021,exposed_penis,True
8,3.2,298.5489247209857,exposed_penis,True
8,6.4,299.1141275366514,exposed_penis,True
8,12.8,315.0621628934108,exposed_penis,True
12,0.1,294.0044569075094,exposed_penis,True
12,0.2,301.6042149288081,exposed_penis,True
12,0.4,304.2892855028023,exposed_penis,True
12,0.8,302.9752204269566,exposed_penis,True
12,1.6,299.40927419966624,exposed_penis,True
12,3.2,302.8280215416664,exposed_penis,True
12,6.4,294.3273098409369,exposed_penis,True
12,12.8,320.7604669683004,exposed_penis,True
16,0.1,298.08023550058584,exposed_penis,True
16,0.2,299.3714785672676,exposed_penis,True
16,0.4,302.860397904474,exposed_penis,True
16,0.8,300.55484964271886,exposed_penis,True
16,1.6,303.5257257235024,exposed_penis,True
16,3.2,301.28146501056347,exposed_penis,True
16,6.4,293.3323816509194,exposed_penis,True
16,12.8,319.61156541285555,exposed_penis,True
0,0.0,304.6361555111587,exposed_vagina,True
1,0.1,309.30639642264185,exposed_vagina,True
1,0.2,307.8537517794433,exposed_vagina,True
1,0.4,305.87550817333147,exposed_vagina,True
1,0.8,306.26236306550913,exposed_vagina,True
1,1.6,307.7444506243139,exposed_vagina,True
1,3.2,308.2537721243683,exposed_vagina,True
1,6.4,312.480264691748,exposed_vagina,True
1,12.8,306.9688596733837,exposed_vagina,True
2,0.1,302.7495156937528,exposed_vagina,True
2,0.2,306.2660295732868,exposed_vagina,True
2,0.4,308.06269957488723,exposed_vagina,True
2,0.8,310.09159524601534,exposed_vagina,True
2,1.6,311.323565187317,exposed_vagina,True
2,3.2,318.9237621692148,exposed_vagina,True
2,6.4,313.63237410888746,exposed_vagina,True
2,12.8,327.5237510309363,exposed_vagina,True
4,0.1,305.17338216621704,exposed_vagina,True
4,0.2,310.59366439621306,exposed_vagina,True
4,0.4,310.3964475822239,exposed_vagina,True
4,0.8,310.1959402975423,exposed_vagina,True
4,1.6,312.1943861714816,exposed_vagina,True
4,3.2,319.2523014626439,exposed_vagina,True
4,6.4,312.43882934863905,exposed_vagina,True
4,12.8,325.9424710693114,exposed_vagina,True
8,0.1,304.84976098526823,exposed_vagina,True
8,0.2,308.5137322073892,exposed_vagina,True
8,0.4,309.413449443555,exposed_vagina,True
8,0.8,307.08061031899547,exposed_vagina,True
8,1.6,316.2722808852671,exposed_vagina,True
8,3.2,324.5299584052498,exposed_vagina,True
8,6.4,318.5186030573969,exposed_vagina,True
8,12.8,324.877966575639,exposed_vagina,True
12,0.1,310.5961713740238,exposed_vagina,True
12,0.2,310.80452038298984,exposed_vagina,True
12,0.4,306.2018179504638,exposed_vagina,True
12,0.8,313.7413823852148,exposed_vagina,True
12,1.6,320.74238075642904,exposed_vagina,True
12,3.2,322.98707015075377,exposed_vagina,True
12,6.4,319.9691173034422,exposed_vagina,True
12,12.8,328.85755413396686,exposed_vagina,True
16,0.1,308.85872761093015,exposed_vagina,True
16,0.2,307.33009643238563,exposed_vagina,True
16,0.4,309.0916171862764,exposed_vagina,True
16,0.8,314.3482235154256,exposed_vagina,True
16,1.6,320.2188458009472,exposed_vagina,True
16,3.2,323.10665086823195,exposed_vagina,True
16,6.4,320.2218876400495,exposed_vagina,True
16,12.8,344.6458215800419,exposed_vagina,True
