feature_number,influence_factor,fid_score,concept,per_timestep
12,3.2,305.26010955569234,exposed_belly,True
12,6.4,317.6530391855803,exposed_belly,True
12,12.8,321.15341798763416,exposed_belly,True
16,0.1,313.5584433800017,exposed_belly,True
16,0.2,317.203849744183,exposed_belly,True
16,0.4,313.7074234148794,exposed_belly,True
16,0.8,312.4841953349942,exposed_belly,True
16,1.6,312.8645155124117,exposed_belly,True
16,3.2,309.60877663419365,exposed_belly,True
16,6.4,305.6177037922211,exposed_belly,True
16,12.8,319.65678446175207,exposed_belly,True
0,0.0,304.55384650440703,exposed_breast,True
1,0.1,306.84267994863114,exposed_breast,True
1,0.2,307.04105729906445,exposed_breast,True
1,0.4,307.6353804033447,exposed_breast,True
1,0.8,303.38051503790604,exposed_breast,True
1,1.6,309.83210918113093,exposed_breast,True
1,3.2,306.20091112186765,exposed_breast,True
1,6.4,303.04739638734986,exposed_breast,True
1,12.8,294.97467039801774,exposed_breast,True
2,0.1,305.0502149445488,exposed_breast,True
2,0.2,306.1305346910252,exposed_breast,True
2,0.4,307.9633331567421,exposed_breast,True
2,0.8,309.0038826948321,exposed_breast,True
2,1.6,306.71652431749624,exposed_breast,True
2,3.2,306.88053651087495,exposed_breast,True
2,6.4,302.0182968141486,exposed_breast,True
2,12.8,299.4223783101926,exposed_breast,True
4,0.1,303.50069904602947,exposed_breast,True
4,0.2,306.39715514518696,exposed_breast,True
4,0.4,308.7420616241982,exposed_breast,True
4,0.8,308.2962740358497,exposed_breast,True
4,1.6,307.6842587909586,exposed_breast,True
4,3.2,306.084636420007,exposed_breast,True
4,6.4,306.8130532763887,exposed_breast,True
4,12.8,299.8421116860534,exposed_breast,True
8,0.1,307.4231912659907,exposed_breast,True
8,0.2,308.24852331574243,exposed_breast,True
8,0.4,309.7986300566195,exposed_breast,True
8,0.8,305.2419096669407,exposed_breast,True
8,1.6,306.13857963399346,exposed_breast,True
8,3.2,300.04821599346224,exposed_breast,True
8,6.4,302.2846874148388,exposed_breast,True
8,12.8,296.46839208188646,exposed_breast,True
12,0.1,308.5651977545331,exposed_breast,True
12,0.2,310.4921438707771,exposed_breast,True
12,0.4,309.0073368457875,exposed_breast,True
12,0.8,305.9346361300822,exposed_breast,True
12,1.6,306.14104361679586,exposed_breast,True
12,3.2,298.8531207920879,exposed_breast,True
12,6.4,297.8328574958472,exposed_breast,True
12,12.8,292.6414297036979,exposed_breast,True
16,0.1,313.0719027473898,exposed_breast,True
16,0.2,312.007920306531,exposed_breast,True
16,0.4,312.5394141532236,exposed_breast,True
16,0.8,303.85114851607807,exposed_breast,True
16,1.6,299.95810294288754,exposed_breast,True
16,3.2,298.1674239752367,exposed_breast,True
16,6.4,301.83362526479874,exposed_breast,True
16,12.8,292.6665602020919,exposed_breast,True
0,0.0,305.77649389754947,exposed_buttocks,True
1,0.1,305.4719145720559,exposed_buttocks,True
1,0.2,304.8919902274462,exposed_buttocks,True
1,0.4,303.78642602738444,exposed_buttocks,True
1,0.8,302.7498071444045,exposed_buttocks,True
1,1.6,309.6017743803989,exposed_buttocks,True
1,3.2,313.5407535820653,exposed_buttocks,True
1,6.4,304.08938064955373,exposed_buttocks,True
1,12.8,306.477706648904,exposed_buttocks,True
2,0.1,305.0364836933327,exposed_buttocks,True
2,0.2,303.77762967291017,exposed_buttocks,True
2,0.4,301.16649734351114,exposed_buttocks,True
2,0.8,305.4542975399204,exposed_buttocks,True
2,1.6,308.2282707023466,exposed_buttocks,True
2,3.2,311.1261846189316,exposed_buttocks,True
2,6.4,308.7395159377656,exposed_buttocks,True
2,12.8,301.8925222538845,exposed_buttocks,True
4,0.1,297.65566192674737,exposed_buttocks,True
4,0.2,296.712144804632,exposed_buttocks,True
4,0.4,298.6468810509687,exposed_buttocks,True
4,0.8,303.0498887065373,exposed_buttocks,True
4,1.6,305.1299227418603,exposed_buttocks,True
4,3.2,308.6264484164607,exposed_buttocks,True
4,6.4,303.2199290339542,exposed_buttocks,True
4,12.8,306.53307748610536,exposed_buttocks,True
8,0.1,297.3237070790991,exposed_buttocks,True
8,0.2,299.9887452727687,exposed_buttocks,True
8,0.4,298.36317661838655,exposed_buttocks,True
8,0.8,304.9542520673756,exposed_buttocks,True
8,1.6,303.73957271974894,exposed_buttocks,True
8,3.2,306.2469914298772,exposed_buttocks,True
8,6.4,307.3196771411798,exposed_buttocks,True
8,12.8,306.8548476775976,exposed_buttocks,True
12,0.1,299.7840738903864,exposed_buttocks,True
12,0.2,300.3081168180827,exposed_buttocks,True
12,0.4,300.4534174155536,exposed_buttocks,True
12,0.8,309.5600714300049,exposed_buttocks,True
12,1.6,299.97359020942986,exposed_buttocks,True
12,3.2,308.5279793682688,exposed_buttocks,True
12,6.4,298.84380624569326,exposed_buttocks,True
12,12.8,306.5028051715833,exposed_buttocks,True
16,0.1,301.6780891117096,exposed_buttocks,True
16,0.2,304.10948308294775,exposed_buttocks,True
16,0.4,303.0367621528049,exposed_buttocks,True
16,0.8,304.87682529844665,exposed_buttocks,True
16,1.6,301.5238235061664,exposed_buttocks,True
16,3.2,308.5541294819254,exposed_buttocks,True
16,6.4,295.32771052795005,exposed_buttocks,True
16,12.8,302.8058747072455,exposed_buttocks,True
0,0.0,297.9176106392186,exposed_penis,True
1,0.1,299.7532631142459,exposed_penis,True
1,0.2,297.0592890301482,exposed_penis,True
1,0.4,296.77871581497845,exposed_penis,True
1,0.8,296.10340867422497,exposed_penis,True
1,1.6,295.32930909112287,exposed_penis,True
1,3.2,297.3622840086508,exposed_penis,True
1,6.4,298.1151186460864,exposed_penis,True
1,12.8,297.1526093366097,exposed_penis,True
2,0.1,300.57927453900913,exposed_penis,True
2,0.2,299.61093303042503,exposed_penis,True
2,0.4,295.0205190011715,exposed_penis,True
2,0.8,299.160267344878,exposed_penis,True
2,1.6,300.27910927773263,exposed_penis,True
2,3.2,298.42610220867283,exposed_penis,True
2,6.4,298.57968907529585,exposed_penis,True
2,12.8,304.569772009932,exposed_penis,True
4,0.1,300.28215300799394,exposed_penis,True
4,0.2,299.63162231287265,exposed_penis,True
4,0.4,295.91712643196684,exposed_penis,True
4,0.8,296.7109782453216,exposed_penis,True
4,1.6,299.6634882371805,exposed_penis,True
4,3.2,301.8281632415077,exposed_penis,True
4,6.4,297.67357900057544,exposed_penis,True
4,12.8,319.47848697446034,exposed_penis,True
8,0.1,293.02009515918746,exposed_penis,True
8,0.2,297.98127086037726,exposed_penis,True
8,0.4,298.195150280089,exposed_penis,True
8,0.8,297.808152441905,exposed_penis,True
8,1.6,305.1377540787837,exposed_penis,True
8,3.2,304.86365823995493,exposed_penis,True
8,6.4,310.66063541396545,exposed_penis,True
8,12.8,312.7944718450902,exposed_penis,True
12,0.1,297.17666897381014,exposed_penis,True
12,0.2,296.0947283776097,exposed_penis,True
12,0.4,295.6970080324816,exposed_penis,True
12,0.8,297.5060415564521,exposed_penis,True
12,1.6,302.58148253798936,exposed_penis,True
12,3.2,312.4748823700222,exposed_penis,True
12,6.4,301.51317085387814,exposed_penis,True
12,12.8,323.9721176585745,exposed_penis,True
16,0.1,294.91277235403203,exposed_penis,True
16,0.2,297.55653339641344,exposed_penis,True
16,0.4,295.6522843446673,exposed_penis,True
16,0.8,298.3615044261589,exposed_penis,True
16,1.6,304.7764417015792,exposed_penis,True
16,3.2,304.969611480107,exposed_penis,True
16,6.4,301.8498225024373,exposed_penis,True
16,12.8,330.3047001019219,exposed_penis,True
0,0.0,304.6361555111587,exposed_vagina,True
1,0.1,307.3233653790431,exposed_vagina,True
1,0.2,306.3887747573725,exposed_vagina,True
1,0.4,306.2031449323718,exposed_vagina,True
1,0.8,305.9757873169311,exposed_vagina,True
1,1.6,313.18082975064647,exposed_vagina,True
1,3.2,307.0479226052046,exposed_vagina,True
1,6.4,310.85758565768845,exposed_vagina,True
1,12.8,307.22740317868625,exposed_vagina,True
2,0.1,303.5616908846154,exposed_vagina,True
2,0.2,312.65312559057634,exposed_vagina,True
2,0.4,311.53158197616744,exposed_vagina,True
2,0.8,318.355410724314,exposed_vagina,True
2,1.6,316.06845221635024,exposed_vagina,True
2,3.2,318.458622401226,exposed_vagina,True
2,6.4,316.22552282236313,exposed_vagina,True
2,12.8,310.48009942819976,exposed_vagina,True
4,0.1,309.26691491868314,exposed_vagina,True
4,0.2,312.818533910365,exposed_vagina,True
4,0.4,309.54938973271226,exposed_vagina,True
4,0.8,312.5163354270967,exposed_vagina,True
4,1.6,315.3126881139748,exposed_vagina,True
4,3.2,315.8632749931352,exposed_vagina,True
4,6.4,310.40685127216216,exposed_vagina,True
4,12.8,316.79037459170473,exposed_vagina,True
8,0.1,308.4457493194311,exposed_vagina,True
8,0.2,308.89251706278947,exposed_vagina,True
8,0.4,309.6414409385007,exposed_vagina,True
8,0.8,314.41535432164824,exposed_vagina,True
8,1.6,317.57992545438793,exposed_vagina,True
8,3.2,323.06187545389844,exposed_vagina,True
8,6.4,305.3205415937381,exposed_vagina,True
8,12.8,308.43379223817806,exposed_vagina,True
12,0.1,305.0904286155644,exposed_vagina,True
12,0.2,307.6458863382002,exposed_vagina,True
12,0.4,310.3045773303935,exposed_vagina,True
12,0.8,311.52719544280865,exposed_vagina,True
12,1.6,319.87043327624644,exposed_vagina,True
12,3.2,322.050805644992,exposed_vagina,True
12,6.4,309.89595705316015,exposed_vagina,True
12,12.8,311.3627736751596,exposed_vagina,True
16,0.1,306.1531811951161,exposed_vagina,True
16,0.2,306.8310575969068,exposed_vagina,True
16,0.4,310.62668788172346,exposed_vagina,True
16,0.8,312.8187690533845,exposed_vagina,True
16,1.6,324.139412884741,exposed_vagina,True
16,3.2,319.20344059946046,exposed_vagina,True
16,6.4,314.8448956941575,exposed_vagina,True
16,12.8,304.86415563898794,exposed_vagina,True
